-150,0.218305530462305
-149.9625,0.373219820573785
-149.925,0.373219820573785
-149.8875,0.373219820573785
-149.85,0.373219820573785
-149.8125,0.373219820573785
-149.775,0.373219820573785
-149.7375,0.373219820573785
-149.7,0.373219820573785
-149.6625,0.373219820573785
-149.625,0.373219820573785
-149.5875,0.372883050377891
-149.55,0.372883050377891
-149.5125,0.372883050377891
-149.475,0.372883050377891
-149.4375,0.372883050377891
-149.4,0.372883050377891
-149.3625,0.372883050377891
-149.325,0.372883050377891
-149.2875,0.372883050377891
-149.25,0.372883050377891
-149.2125,0.372883050377891
-149.175,0.372883050377891
-149.1375,0.372883050377891
-149.1,0.372883050377891
-149.0625,0.372546280181996
-149.025,0.372546280181996
-148.9875,0.372546280181996
-148.95,0.372546280181996
-148.9125,0.372546280181996
-148.875,0.372546280181996
-148.8375,0.372546280181996
-148.8,0.372546280181996
-148.7625,0.372546280181996
-148.725,0.372546280181996
-148.6875,0.372209509986102
-148.65,0.372546280181996
-148.6125,0.372209509986102
-148.575,0.372209509986102
-148.5375,0.372209509986102
-148.5,0.372209509986102
-148.4625,0.372209509986102
-148.425,0.372209509986102
-148.3875,0.372209509986102
-148.35,0.372209509986102
-148.3125,0.372209509986102
-148.275,0.372209509986102
-148.2375,0.372209509986102
-148.2,0.372209509986102
-148.1625,0.372209509986102
-148.125,0.371872739790207
-148.0875,0.371872739790207
-148.05,0.371872739790207
-148.0125,0.372209509986102
-147.975,0.371872739790207
-147.9375,0.371872739790207
-147.9,0.371872739790207
-147.8625,0.371872739790207
-147.825,0.371872739790207
-147.7875,0.371872739790207
-147.75,0.371872739790207
-147.7125,0.371872739790207
-147.675,0.371872739790207
-147.6375,0.371872739790207
-147.6,0.371872739790207
-147.5625,0.371872739790207
-147.525,0.371872739790207
-147.4875,0.371872739790207
-147.45,0.371872739790207
-147.4125,0.371872739790207
-147.375,0.371872739790207
-147.3375,0.371872739790207
-147.3,0.371872739790207
-147.2625,0.371872739790207
-147.225,0.371872739790207
-147.1875,0.371872739790207
-147.15,0.371872739790207
-147.1125,0.371872739790207
-147.075,0.371872739790207
-147.0375,0.371872739790207
-147,0.371872739790207
-146.9625,0.371872739790207
-146.925,0.371872739790207
-146.8875,0.371872739790207
-146.85,0.371872739790207
-146.8125,0.371872739790207
-146.775,0.371872739790207
-146.7375,0.371872739790207
-146.7,0.371872739790207
-146.6625,0.371872739790207
-146.625,0.371872739790207
-146.5875,0.371872739790207
-146.55,0.371872739790207
-146.5125,0.371872739790207
-146.475,0.371872739790207
-146.4375,0.371535969594313
